url,landing_page,has_found_banner,cookie_first,cookie_click,cookie_internal,domains_first,domains_click
http://zoro.com,https://www.zoro.com/,False,"[{""domain"": "".taboola.com"", ""expires"": -1, ""size"": 200, ""name"": ""taboola_session_id""}, {""domain"": "".zoro.com"", ""expires"": 1725674183.432214, ""size"": 40, ""name"": ""ldId""}, {""domain"": "".zoro.com"", ""expires"": 1710136579.380879, ""size"": 422, ""name"": ""bm_sz""}, {""domain"": ""www.zoro.com"", ""expires"": -1, ""size"": 18, ""name"": ""cartLineItemCount""}, {""domain"": "".zoro.com"", ""expires"": 1710129379.694018, ""size"": 531, ""name"": ""ak_bmsc""}, {""domain"": "".zoro.com"", ""expires"": 1717898182, ""size"": 32, ""name"": ""_gcl_au""}, {""domain"": "".zoro.com"", ""expires"": 1741658181, ""size"": 11, ""name"": ""page_count""}, {""domain"": "".zoro.com"", ""expires"": 1712714182, ""size"": 23, ""name"": ""usi_id""}, {""domain"": "".securedvisit.com"", ""expires"": 1741658182.301088, ""size"": 31, ""name"": ""sv_sid""}, {""domain"": "".zoro.com"", ""expires"": 1741658182.32016, ""size"": 450, ""name"": ""_abck""}, {""domain"": "".linkedin.com"", ""expires"": 1717898183.313389, ""size"": 43, ""name"": ""li_sugr""}, {""domain"": "".linkedin.com"", ""expires"": 1741658183.313437, ""size"": 49, ""name"": ""bcookie""}, {""domain"": "".linkedin.com"", ""expires"": 1710208583.394035, ""size"": 112, ""name"": ""lidc""}, {""domain"": "".igodigital.com"", ""expires"": 1744682182.39436, ""size"": 49, ""name"": ""igodigitaltc2""}, {""domain"": "".igodigital.com"", ""expires"": 1710125782.394441, ""size"": 58, ""name"": ""igodigitalst_100002903""}, {""domain"": "".igodigital.com"", ""expires"": 1710125782.394461, ""size"": 23, ""name"": ""igodigitalstdomain""}, {""domain"": "".zoro.com"", ""expires"": 1741658182, ""size"": 38, ""name"": ""_svsid""}, {""domain"": "".zoro.com"", ""expires"": 1744682188.416645, ""size"": 29, ""name"": ""_ga""}, {""domain"": "".zoro.com"", ""expires"": 1710208588, ""size"": 31, ""name"": ""_gid""}, {""domain"": "".linkedin.com"", ""expires"": 1712714182.489305, ""size"": 94, ""name"": ""UserMatchHistory""}, {""domain"": "".linkedin.com"", ""expires"": 1712714182.489316, ""size"": 106, ""name"": ""AnalyticsSyncHistory""}, {""domain"": "".zoro.com"", ""expires"": 1710123982, ""size"": 21, ""name"": ""fs_lua""}, {""domain"": "".doubleclick.net"", ""expires"": 1725674184.242065, ""size"": 27, ""name"": ""receive-cookie-deprecation""}, {""domain"": "".paypal.com"", ""expires"": 1710123982.672633, ""size"": 14, ""name"": ""l7_az""}, {""domain"": "".paypal.com"", ""expires"": 1744682184.026991, ""size"": 81, ""name"": ""ts_c""}, {""domain"": "".zoro.com"", ""expires"": 1717898182, ""size"": 32, ""name"": ""_fbp""}, {""domain"": "".zoro.com"", ""expires"": 1744250182, ""size"": 21, ""name"": ""cjConsent""}, {""domain"": "".zoro.com"", ""expires"": 1744250182, ""size"": 42, ""name"": ""cjUser""}, {""domain"": "".zoro.com"", ""expires"": 1744250182, ""size"": 42, ""name"": ""cjLiveRampLastCall""}, {""domain"": "".rkdms.com"", ""expires"": 1741658182.631417, ""size"": 56, ""name"": ""sessionid""}, {""domain"": "".www.linkedin.com"", ""expires"": 1741658182.67551, ""size"": 96, ""name"": ""bscookie""}, {""domain"": "".zoro.com"", ""expires"": 1741658182, ""size"": 373, ""name"": ""OptanonConsent""}, {""domain"": "".t.co"", ""expires"": 1744682182.966182, ""size"": 43, ""name"": ""muc_ads""}, {""domain"": "".zoro.com"", ""expires"": 1710122242, ""size"": 22, ""name"": ""_dc_gtm_UA-19975088-1""}, {""domain"": "".twitter.com"", ""expires"": 1744682183.010183, ""size"": 47, ""name"": ""personalization_id""}, {""domain"": "".zoro.com"", ""expires"": 1710123983.547815, ""size"": 41, ""name"": ""tfpsi""}, {""domain"": "".zoro.com"", ""expires"": 1744682188.418767, ""size"": 73, ""name"": ""FPID""}, {""domain"": "".zoro.com"", ""expires"": 1717898182.14386, ""size"": 29, ""name"": ""FPAU""}, {""domain"": "".zoro.com"", ""expires"": 1717898183.021948, ""size"": 13, ""name"": ""_gtmeec""}, {""domain"": "".rlcdn.com"", ""expires"": 1741658183.291747, ""size"": 49, ""name"": ""rlas3""}, {""domain"": "".rlcdn.com"", ""expires"": 1715306183.291806, ""size"": 24, ""name"": ""pxrc""}, {""domain"": "".zoro.com"", ""expires"": 1741658182, ""size"": 131, ""name"": ""fs_uid""}, {""domain"": "".taboola.com"", ""expires"": 1741658188.189457, ""size"": 53, ""name"": ""t_gid""}, {""domain"": "".taboola.com"", ""expires"": 1741658188.189529, ""size"": 56, ""name"": ""t_pt_gid""}, {""domain"": "".taboola.com"", ""expires"": 1741658188.189556, ""size"": 27, ""name"": ""receive-cookie-deprecation""}, {""domain"": "".doubleclick.net"", ""expires"": 1744682183.75851, ""size"": 67, ""name"": ""IDE""}, {""domain"": "".paypal.com"", ""expires"": 1744682184.026927, ""size"": 140, ""name"": ""ts""}, {""domain"": "".zoro.com"", ""expires"": 1710208584, ""size"": 39, ""name"": ""_uetsid""}, {""domain"": "".zoro.com"", ""expires"": 1743818184, ""size"": 39, ""name"": ""_uetvid""}, {""domain"": "".bat.bing.com"", ""expires"": 1710726984.444094, ""size"": 3, ""name"": ""MR""}, {""domain"": "".bing.com"", ""expires"": 1743818184.444039, ""size"": 36, ""name"": ""MUID""}, {""domain"": "".pinterest.com"", ""expires"": 1741658185.298735, ""size"": 9, ""name"": ""ar_debug""}, {""domain"": "".zoro.com"", ""expires"": 1741658185, ""size"": 81, ""name"": ""_pin_unauth""}, {""domain"": "".ct.pinterest.com"", ""expires"": 1741658185.298807, ""size"": 210, ""name"": ""_pinterest_ct_ua""}, {""domain"": ""www.zoro.com"", ""expires"": 1710136588.408263, ""size"": 23, ""name"": ""account-prompt""}, {""domain"": "".zoro.com"", ""expires"": 1710194188.418805, ""size"": 148, ""name"": ""FPLC""}, {""domain"": "".zoro.com"", ""expires"": 1741658188.418826, ""size"": 113, ""name"": ""sgtm_abmfs_info""}, {""domain"": "".zoro.com"", ""expires"": 1710129382.418839, ""size"": 296, ""name"": ""bm_sv""}, {""domain"": "".zoro.com"", ""expires"": 1744682188.423814, ""size"": 51, ""name"": ""_ga_JM60PMS287""}, {""domain"": ""www.zoro.com"", ""expires"": 1710123088, ""size"": 100, ""name"": ""_dd_s""}]","[{""domain"": "".taboola.com"", ""expires"": -1, ""size"": 200, ""name"": ""taboola_session_id""}, {""domain"": "".zoro.com"", ""expires"": 1725674211.353141, ""size"": 40, ""name"": ""ldId""}, {""domain"": "".zoro.com"", ""expires"": 1710136579.380879, ""size"": 422, ""name"": ""bm_sz""}, {""domain"": ""www.zoro.com"", ""expires"": -1, ""size"": 18, ""name"": ""cartLineItemCount""}, {""domain"": "".zoro.com"", ""expires"": 1710129379.694018, ""size"": 531, ""name"": ""ak_bmsc""}, {""domain"": "".zoro.com"", ""expires"": 1717898182, ""size"": 32, ""name"": ""_gcl_au""}, {""domain"": "".zoro.com"", ""expires"": 1712714213, ""size"": 23, ""name"": ""usi_id""}, {""domain"": "".securedvisit.com"", ""expires"": 1741658214.038048, ""size"": 31, ""name"": ""sv_sid""}, {""domain"": "".linkedin.com"", ""expires"": 1717898214.291893, ""size"": 43, ""name"": ""li_sugr""}, {""domain"": "".linkedin.com"", ""expires"": 1741658214.291947, ""size"": 49, ""name"": ""bcookie""}, {""domain"": "".linkedin.com"", ""expires"": 1710208583.394035, ""size"": 112, ""name"": ""lidc""}, {""domain"": "".igodigital.com"", ""expires"": 1744682214.468604, ""size"": 49, ""name"": ""igodigitaltc2""}, {""domain"": "".igodigital.com"", ""expires"": 1710125814.468673, ""size"": 58, ""name"": ""igodigitalst_100002903""}, {""domain"": "".igodigital.com"", ""expires"": 1710125814.468689, ""size"": 23, ""name"": ""igodigitalstdomain""}, {""domain"": "".zoro.com"", ""expires"": 1741658214, ""size"": 38, ""name"": ""_svsid""}, {""domain"": "".zoro.com"", ""expires"": 1710208613, ""size"": 31, ""name"": ""_gid""}, {""domain"": "".linkedin.com"", ""expires"": 1712714182.489305, ""size"": 94, ""name"": ""UserMatchHistory""}, {""domain"": "".linkedin.com"", ""expires"": 1712714182.489316, ""size"": 106, ""name"": ""AnalyticsSyncHistory""}, {""domain"": "".doubleclick.net"", ""expires"": 1725674215.922853, ""size"": 27, ""name"": ""receive-cookie-deprecation""}, {""domain"": "".paypal.com"", ""expires"": 1710124014.242333, ""size"": 14, ""name"": ""l7_az""}, {""domain"": "".paypal.com"", ""expires"": 1744682215.124984, ""size"": 81, ""name"": ""ts_c""}, {""domain"": "".zoro.com"", ""expires"": 1717898216.741477, ""size"": 32, ""name"": ""_fbp""}, {""domain"": "".zoro.com"", ""expires"": 1744250182, ""size"": 21, ""name"": ""cjConsent""}, {""domain"": "".zoro.com"", ""expires"": 1744250214, ""size"": 42, ""name"": ""cjUser""}, {""domain"": "".zoro.com"", ""expires"": 1744250182, ""size"": 42, ""name"": ""cjLiveRampLastCall""}, {""domain"": "".rkdms.com"", ""expires"": 1741658214.692758, ""size"": 56, ""name"": ""sessionid""}, {""domain"": "".www.linkedin.com"", ""expires"": 1741658182.67551, ""size"": 96, ""name"": ""bscookie""}, {""domain"": "".t.co"", ""expires"": 1744682182.966182, ""size"": 43, ""name"": ""muc_ads""}, {""domain"": "".zoro.com"", ""expires"": 1710122242, ""size"": 22, ""name"": ""_dc_gtm_UA-19975088-1""}, {""domain"": "".twitter.com"", ""expires"": 1744682183.010183, ""size"": 47, ""name"": ""personalization_id""}, {""domain"": "".zoro.com"", ""expires"": 1710124014.583914, ""size"": 41, ""name"": ""tfpsi""}, {""domain"": "".zoro.com"", ""expires"": 1744682215.976136, ""size"": 73, ""name"": ""FPID""}, {""domain"": "".zoro.com"", ""expires"": 1717898181.976247, ""size"": 29, ""name"": ""FPAU""}, {""domain"": "".zoro.com"", ""expires"": 1717898216.741878, ""size"": 13, ""name"": ""_gtmeec""}, {""domain"": "".rlcdn.com"", ""expires"": 1741658183.291747, ""size"": 49, ""name"": ""rlas3""}, {""domain"": "".rlcdn.com"", ""expires"": 1715306183.291806, ""size"": 24, ""name"": ""pxrc""}, {""domain"": "".taboola.com"", ""expires"": 1741658215.10891, ""size"": 53, ""name"": ""t_gid""}, {""domain"": "".taboola.com"", ""expires"": 1741658215.108971, ""size"": 56, ""name"": ""t_pt_gid""}, {""domain"": "".taboola.com"", ""expires"": 1741658215.109002, ""size"": 27, ""name"": ""receive-cookie-deprecation""}, {""domain"": "".doubleclick.net"", ""expires"": 1744682183.75851, ""size"": 67, ""name"": ""IDE""}, {""domain"": "".bat.bing.com"", ""expires"": 1710726984.444094, ""size"": 3, ""name"": ""MR""}, {""domain"": "".bing.com"", ""expires"": 1743818184.444039, ""size"": 36, ""name"": ""MUID""}, {""domain"": "".pinterest.com"", ""expires"": 1741658216.152438, ""size"": 9, ""name"": ""ar_debug""}, {""domain"": ""www.zoro.com"", ""expires"": 1710136588.408263, ""size"": 23, ""name"": ""account-prompt""}, {""domain"": "".zoro.com"", ""expires"": 1710194188.418805, ""size"": 148, ""name"": ""FPLC""}, {""domain"": "".zoro.com"", ""expires"": 1741658216.739831, ""size"": 113, ""name"": ""sgtm_abmfs_info""}, {""domain"": ""cm.teads.tv"", ""expires"": -1, ""size"": 9, ""name"": ""ar_debug""}, {""domain"": "".bing.com"", ""expires"": 1743818207.347196, ""size"": 48, ""name"": ""MSPTC""}, {""domain"": "".zoro.com"", ""expires"": 1741658213, ""size"": 11, ""name"": ""page_count""}, {""domain"": "".zoro.com"", ""expires"": 1744682213.539704, ""size"": 51, ""name"": ""_ga_JM60PMS287""}, {""domain"": "".zoro.com"", ""expires"": 1744682213.839058, ""size"": 29, ""name"": ""_ga""}, {""domain"": "".zoro.com"", ""expires"": 1741658213.964895, ""size"": 446, ""name"": ""_abck""}, {""domain"": "".zoro.com"", ""expires"": 1741658214, ""size"": 373, ""name"": ""OptanonConsent""}, {""domain"": "".paypal.com"", ""expires"": 1744682215.124794, ""size"": 140, ""name"": ""ts""}, {""domain"": "".zoro.com"", ""expires"": 1710124015, ""size"": 21, ""name"": ""fs_lua""}, {""domain"": "".zoro.com"", ""expires"": 1741658182, ""size"": 131, ""name"": ""fs_uid""}, {""domain"": "".www.zoro.com"", ""expires"": 1710727015, ""size"": 99, ""name"": ""RT""}, {""domain"": "".zoro.com"", ""expires"": 1710124015.976264, ""size"": 65, ""name"": ""FPGSID""}, {""domain"": "".zoro.com"", ""expires"": 1710129382.976275, ""size"": 296, ""name"": ""bm_sv""}, {""domain"": "".zoro.com"", ""expires"": 1741658215, ""size"": 81, ""name"": ""_pin_unauth""}, {""domain"": "".ct.pinterest.com"", ""expires"": 1741658216.152506, ""size"": 210, ""name"": ""_pinterest_ct_ua""}, {""domain"": "".zoro.com"", ""expires"": 1710208616, ""size"": 39, ""name"": ""_uetsid""}, {""domain"": "".zoro.com"", ""expires"": 1743818216, ""size"": 39, ""name"": ""_uetvid""}, {""domain"": ""www.zoro.com"", ""expires"": 1710123120, ""size"": 100, ""name"": ""_dd_s""}]",[],"[""www.paypal.com"", ""www.googletagmanager.com"", ""cm.teads.tv"", ""events.launchdarkly.com"", ""cds.taboola.com"", ""s.go-mpulse.net"", ""www.upsellit.com"", ""googleads.g.doubleclick.net"", ""100002903.collect.igodigital.com"", ""17de4c1d.akstat.io"", ""www.facebook.com"", ""trc.taboola.com"", ""eyaqerqnabhiaiabavmqagiyabs64zgi-pakbsk-280601a5e-clienttons-s.akamaihd.net"", ""connect.facebook.net"", ""api.prod.zoro.com"", ""www.zoro.com"", ""zn9y00s1jxlzaato1-zoro.siteintercept.qualtrics.com"", ""www.google-analytics.com"", ""api.securedvisit.com"", ""t.paypal.com"", ""t.teads.tv"", ""static.ads-twitter.com"", ""analytics.twitter.com"", ""siteintercept.qualtrics.com"", ""t.co"", ""clientstream.launchdarkly.com"", ""nova.collect.igodigital.com"", ""9631122.fls.doubleclick.net"", ""px4.ads.linkedin.com"", ""www.google.com"", ""readservices-b2c.powerreviews.com"", ""track.sv.rkdms.com"", ""content.securedvisit.com"", ""co1.qualtrics.com"", ""app.upsellit.com"", ""feedback.smg.com"", ""www.gstatic.com"", ""trc-events.taboola.com"", ""p.teads.tv"", ""ct.pinterest.com"", ""cdn.taboola.com"", ""c.go-mpulse.net"", ""geolocation.onetrust.com"", ""pips.taboola.com"", ""s.pinimg.com"", ""edge.fullstory.com"", ""dagvamixeaxeezpomtea-pakbsk-88533fef9-clientnsv4-s.akamaihd.net"", ""rs.fullstory.com"", ""track.securedvisit.com"", ""app.launchdarkly.com"", ""js.cnnx.link"", ""www.mczbf.com"", ""idsync.rlcdn.com"", ""bat.bing.com"", ""cdn.cookielaw.org""]","[""www.paypal.com"", ""www.googletagmanager.com"", ""cm.teads.tv"", ""cds.taboola.com"", ""events.launchdarkly.com"", ""s.go-mpulse.net"", ""www.upsellit.com"", ""googleads.g.doubleclick.net"", ""100002903.collect.igodigital.com"", ""www.facebook.com"", ""trc.taboola.com"", ""connect.facebook.net"", ""api.prod.zoro.com"", ""www.zoro.com"", ""zn9y00s1jxlzaato1-zoro.siteintercept.qualtrics.com"", ""www.google-analytics.com"", ""api.securedvisit.com"", ""t.paypal.com"", ""t.teads.tv"", ""static.ads-twitter.com"", ""siteintercept.qualtrics.com"", ""content.securedvisit.com"", ""px4.ads.linkedin.com"", ""clientstream.launchdarkly.com"", ""9631122.fls.doubleclick.net"", ""nova.collect.igodigital.com"", ""www.google.com"", ""tsdtocl.com"", ""track.sv.rkdms.com"", ""co1.qualtrics.com"", ""app.upsellit.com"", ""feedback.smg.com"", ""www.gstatic.com"", ""p.teads.tv"", ""ct.pinterest.com"", ""cdn.taboola.com"", ""c.go-mpulse.net"", ""geolocation.onetrust.com"", ""pips.taboola.com"", ""s.pinimg.com"", ""edge.fullstory.com"", ""rs.fullstory.com"", ""track.securedvisit.com"", ""app.launchdarkly.com"", ""js.cnnx.link"", ""www.mczbf.com"", ""bat.bing.com"", ""analytics.google.com"", ""cdn.cookielaw.org""]"
